state;year;population;expenditures;electricity_cap;logexpenditures;logelectricity_cap;logpopulation
Madhya Pradesh;1964;34758470;18.2976983739503;354605;2.90677528002214;12.7787597729176;17.3639338412823
Madhya Pradesh;1965;35643990;21.2630516392806;354150;3.05697090161968;12.7774758311818;17.3890911071626
Madhya Pradesh;1966;36553176;26.5749821575012;423110;3.27997025282614;12.9553874715033;17.4142786350498
Madhya Pradesh;1967;37486710;29.2663720022376;491923;3.3764391436616;13.1060774791614;17.4394970281261
Madhya Pradesh;1968;38445270;25.2956995750062;920600;3.23063440401322;13.7327809103653;17.4647462294437
Madhya Pradesh;1969;39429580;30.5912464702896;920600;3.42071390497206;13.7327809103653;17.4900268540091
Madhya Pradesh;1970;40440376;30.6006056916978;727100;3.42101980260877;13.4968192986381;17.5153392497983
Madhya Pradesh;1971;41478410;33.6174891949812;727100;3.5150464433053;13.4968192986381;17.5406836088648
Madhya Pradesh;1972;42426480;46.8881698410992;1062000;3.84776540143977;13.875664480784;17.5632832535674
Madhya Pradesh;1973;43376216;53.4993647209798;777000;3.97966977945725;13.5631956293498;17.5854218304205
Madhya Pradesh;1974;44351716;62.9986898364879;776000;4.14311392992906;13.5619077991654;17.6076619581923
Madhya Pradesh;1975;45353850;65.7981626697623;776000;4.18659191498948;13.5619077991654;17.6300056261811
Madhya Pradesh;1976;46383510;75.6303263810781;895000;4.32585734535616;13.704578997257;17.6524545661002
Madhya Pradesh;1977;47441624;86.7803345011967;1135000;4.46338003495135;13.9421432088976;17.6750105447828
Madhya Pradesh;1978;48529170;95.594051989762;1135000;4.56011060044144;13.9421432088976;17.6976756184121
Madhya Pradesh;1979;49647140;116.143648959437;1528000;4.75482777807818;14.2394702487086;17.7204513435738
Madhya Pradesh;1980;50796584;148.305248242677;1630000;4.99927263788167;14.3040905727829;17.7433396661932
Madhya Pradesh;1981;51978600;154.305810468154;1631000;5.03893641561509;14.3047038816032;17.766342653379
Madhya Pradesh;1982;53212960;182.043998304173;1841000;5.20424840678426;14.4258194602152;17.7898125336666
Madhya Pradesh;1983;54483344;221.412621075535;2471000;5.40002802441099;14.7201334849707;17.8134055982449
Madhya Pradesh;1984;55786710;248.014267197331;2681000;5.51348627353175;14.8017004172181;17.8370462269411
Madhya Pradesh;1985;57124010;271.665101942248;2681000;5.60457006483438;14.8017004172181;17.8607350766127
Madhya Pradesh;1986;58496200;309.026911149784;2997000;5.73342836420516;14.9131223462988;17.8844723528273
Madhya Pradesh;1987;59904290;365.105737836138;2997000;5.90018700433141;14.9131223462988;17.9082586798867
Madhya Pradesh;1988;61349316;418.803365305654;2997000;6.03740151455544;14.9131223462988;17.9320945799148
Madhya Pradesh;1989;62832330;413.175828431;3088000;6.02387323706149;14.9430341901268;17.955980307887
Madhya Pradesh;1990;64354450;517.126632268631;3088000;6.24828778120614;14.9430341901268;17.9799166426846
Madhya Pradesh;1991;65916784;569.892790886157;3088000;6.34544825697354;14.9430341901268;18.0039036559676
Madhya Pradesh;1992;67312940;631.862164986405;3088000;6.4486712769851;14.9430341901268;18.0248630495355
Maharashtra;1960;38587850;16.0516846624002;637521;2.77581380745718;13.3653424966486;17.4684480180462
Maharashtra;1961;39414270;16.3214998019753;768454;2.79248324494429;13.5521359833053;17.4896384914369
Maharashtra;1962;40355060;16.2656182396953;1014881;2.7890535696361;13.8302819222054;17.5132273475441
Maharashtra;1963;41339664;19.3567127202582;885504;2.96303926992388;13.6939122534167;17.5373329844635
Maharashtra;1964;42350024;23.80400067778;1076852;3.16985366225597;13.8895525279399;17.5614795457682
Maharashtra;1965;43386850;29.3775648612425;1304193;3.38023128307792;14.0810950166519;17.5856669577665
Maharashtra;1966;44450904;30.4088303805925;1436797;3.41473303927885;14.1779268885546;17.6098958571752
Maharashtra;1967;45542936;31.9917890230002;1580349;3.46547927684286;14.2731562666874;17.6341660873166
Maharashtra;1968;46663750;38.2159599260668;1639000;3.64325322747048;14.309596857726;17.6584781899523
Maharashtra;1969;47814150;51.4868506498599;1639000;3.94132644788097;14.309596857726;17.6828321787595
Maharashtra;1970;48994984;43.9391918160439;2119400;3.7828066738889;14.5666435877229;17.7072284834881
Maharashtra;1971;50207110;53.9784106274988;2119400;3.9885841634272;14.5666435877229;17.731667208099
Maharashtra;1972;51329480;80.033929819667;2338000;4.38245066750509;14.6648064210142;17.7537758039572
Maharashtra;1973;52455404;103.104724920239;1882000;4.63574521849114;14.4478455991275;17.7754739189577
Maharashtra;1974;53609576;92.5189186349842;2070000;4.52741314938945;14.5430591652416;17.7972382668002
Maharashtra;1975;54792800;105.519338307223;2070000;4.65889423760872;14.5430591652416;17.8190693564249
Maharashtra;1976;56005896;112.286392132714;2600000;4.72105268016101;14.7710220029917;17.8409675288716
Maharashtra;1977;57249710;125.251289482514;2822000;4.83032203518155;14.8529564113949;17.8629331348836
Maharashtra;1978;58525120;151.745096806294;2822000;5.02220211842118;14.8529564113949;17.884966621745
Maharashtra;1979;59833040;179.471074844267;3552000;5.19001405201454;15.0830213830942;17.9070685747055
Maharashtra;1980;61174384;208.889720900173;3992000;5.34180646151259;15.1998029164135;17.9292390977695
Maharashtra;1981;62550116;228.837305433614;4322000;5.43301129443856;15.279228816049;17.9514786493919
Maharashtra;1982;63978280;267.22662753672;4862000;5.58809709065216;15.3969604338582;17.9740542087232
Maharashtra;1983;65446316;324.459821390099;5572000;5.78216171149853;15.5332646138818;17.9967407614938
Maharashtra;1984;66951840;376.55275792271;5995000;5.93105816470779;15.6064363464438;18.0194841129202
Maharashtra;1985;68495910;437.950236736763;5995000;6.08210528916555;15.6064363464438;18.0422845934207
Maharashtra;1986;70079600;504.600482879468;7011000;6.22376699316145;15.7629909021891;18.0651422968136
Maharashtra;1987;71704040;538.279293607445;7011000;6.28837755855815;15.7629909021891;18.0880576498681
Maharashtra;1988;73370380;617.945552415021;7011000;6.42640035068809;15.7629909021891;18.1110308699053
Maharashtra;1989;75079790;743.731435583397;8208000;6.61167999598818;15.9206198463927;18.1340619726622
Maharashtra;1990;76833510;796.98428459145;8208000;6.68083496039186;15.9206198463927;18.1571514310795
Maharashtra;1991;78632790;867.303576535946;8208000;6.76538906144064;15.9206198463927;18.1802993459784
Maharashtra;1992;80269850;974.440590084571;8208000;6.88186355257876;15.9206198463927;18.2009046414129
Orissa;1960;17172632;12.7295571232179;135882;2.54392662195768;11.8195421410358;16.658827511749
Orissa;1961;17494414;20.8980992447075;136249;3.03965820960569;11.822239373049;16.6773921879386
Orissa;1962;17874586;22.2718445059371;225960;3.10332330253358;12.3281132714392;16.698890485437
Orissa;1963;18274426;23.765452332128;288210;3.16823294342694;12.5714446600719;16.7210131540781
Orissa;1964;18684310;24.6088830682;280156;3.20310747809062;12.5431018698621;16.7431946922027
Orissa;1965;19104542;27.4332669163176;280568;3.3117563979786;12.5445713988073;16.7654366657938
Orissa;1966;19535440;31.3123226300508;280230;3.44401171431969;12.543365973535;16.7877408098931
Orissa;1967;19977330;26.9004917073503;438955;3.29214456552439;12.9921521811085;16.8101086886213
Orissa;1968;20430550;31.5703688838529;467400;3.45221898713429;13.0549407010869;16.8325418876258
Orissa;1969;20895458;35.6776099380066;467400;3.57452331942573;13.0549407010869;16.8550423727433
Orissa;1970;21372418;32.2237755222643;564200;3.47270455034581;13.24316407755;16.8776117701691
Orissa;1971;21861812;43.9625041144805;564200;3.78333709139078;13.24316407755;16.9002519284027
Orissa;1972;22272790;55.875352840843;529000;4.02312336773873;13.1787437108404;16.9188763120332
Orissa;1973;22675410;60.6427844083084;684000;4.10500065730352;13.4357131966047;16.9367916353897
Orissa;1974;23087970;66.4935028934982;803000;4.19710424203912;13.5961099929289;16.9548222606186
Orissa;1975;23510830;79.6228801790494;803000;4.37730149098283;13.5961099929289;16.972971724019
Orissa;1976;23944370;88.6346143164343;923000;4.48452246208757;13.735384513485;16.9912437811183
Orissa;1977;24388984;98.4583859663855;923000;4.58963398141066;13.735384513485;17.0096421129079
Orissa;1978;24845086;119.3797437449;923000;4.78230953618853;13.735384513485;17.0281705444736
Orissa;1979;25313112;127.49518905459;923000;4.8480786309814;13.735384513485;17.0468330803165
Orissa;1980;25793518;155.399507736789;923000;5.0459992702116;13.735384513485;17.0656337780156
Orissa;1981;26286778;152.966635926244;1032000;5.03021983177108;13.8470092250236;17.0845766330905
Orissa;1982;26772780;233.737400449262;1442000;5.4541982648947;14.181541596827;17.1028962576953
Orissa;1983;27264448;200.697259669442;1134000;5.30179760184481;13.9412617632698;17.1210941404011
Orissa;1984;27765760;228.374804075235;1134000;5.43098815678969;13.9412617632698;17.1393141648746
Orissa;1985;28276916;251.657571143897;1134000;5.52806931877773;13.9412617632698;17.1575563407122
Orissa;1986;28798134;297.883883726633;1235000;5.69670375864732;14.0265815280442;17.1758211513404
Orissa;1987;29329622;328.418825172721;1235000;5.79428969984738;14.0265815280442;17.1941085530424
Orissa;1988;29871604;362.80944270686;1235000;5.89387774520895;14.0265815280442;17.2124188881144
Orissa;1989;30424314;397.146177231802;1574000;5.98430441753062;14.2691307079595;17.2307526493363
Orissa;1990;30987972;480.934989872845;1574000;6.17573210478183;14.2691307079595;17.2491096871579
Orissa;1991;31562822;550.774579028453;1574000;6.31132561297253;14.2691307079595;17.267490466928
Orissa;1992;32049874;630.94475816036;1574000;6.44721831221174;14.2691307079595;17.282803809966
Punjab;1960;10883770;31.4964391934045;171281;3.4498744979627;12.0510607616398;16.2027832467252
Punjab;1961;11098808;35.6524772750371;494077;3.57381863322692;13.1104466544689;16.2223482731287
Punjab;1962;11318668;34.8980993169868;679970;3.55243236689401;13.429803958532;16.2419639559714
Punjab;1963;11543017;43.1256403763418;689556;3.76411772454775;13.4438031911916;16.26159122335
Punjab;1964;11771840;46.0590697800854;690558;3.82992469835893;13.4452552454075;16.2812207966699
Punjab;1965;12005232;52.7436704263608;706629;3.96544377323924;13.4682610546727;16.3008531127319
Punjab;1966;12243282;46.3029439328442;1067501;3.83520554293354;13.8808309608526;16.320487936361
Punjab;1967;12486084;35.1030795564086;620736;3.558288863273;13.3386611497532;16.340125302116
Punjab;1968;12733734;41.2447754916194;1273600;3.71952445001068;14.0573580940723;16.3597652503822
Punjab;1969;12986328;47.8272225990288;1273600;3.86759498782782;14.0573580940723;16.3794076697017
Punjab;1970;13243968;53.9641895842696;680200;3.98832067073231;13.4301421515552;16.3990527614579
Punjab;1971;13506755;59.6738446799398;680200;4.08889381183538;13.4301421515552;16.4187004886355
Punjab;1972;13790931;99.5146738099117;1350000;4.60030510876761;14.1156151504146;16.439521760181
Punjab;1973;14085399;118.995564129919;771000;4.77908621619759;13.5554436525455;16.4606492868999
Punjab;1974;14387295;107.71308991718;886000;4.67947111732638;13.6944722295872;16.4818560834312
Punjab;1975;14696837;136.607625164517;886000;4.91711276669527;13.6944722295872;16.5031428585285
Punjab;1976;15014253;151.809084341392;976000;5.02262370731713;13.7912178653952;16.5245105079122
Punjab;1977;15339778;161.605989343522;1246000;5.08516120816951;14.0354489783295;16.54595988183
Punjab;1978;15673652;180.946980320859;1246000;5.19820406195042;14.0354489783295;16.5674916439751
Punjab;1979;16016128;203.819549893707;1536000;5.31723504304617;14.2446921926898;16.5891067725132
Punjab;1980;16367466;241.479041410564;1536000;5.48678268427716;14.2446921926898;16.6108061420079
Punjab;1981;16727930;258.627337632331;1586000;5.55538817471923;14.2767256811769;16.6325903354812
Punjab;1982;17054348;273.484509639419;1704000;5.61124498274223;14.3484889863714;16.6519157438458
Punjab;1983;17378680;335.497287480982;1828000;5.81561387137453;14.4187330309962;16.6707547255501
Punjab;1984;17709480;347.367624571698;2315000;5.85038365594579;14.6549202455025;16.6896106473855
Punjab;1985;18046880;428.43416701391;2315000;6.06013709032777;14.6549202455025;16.7084833746167
Punjab;1986;18391020;420.558511708432;2459000;6.04158361767202;14.7152653211983;16.727373059969
Punjab;1987;18742042;635.245615178965;2459000;6.454011719664;14.7152653211983;16.7462797936195
Punjab;1988;19100092;681.782056337739;2459000;6.52471004128434;14.7152653211983;16.7652037097592
Punjab;1989;19465314;674.692429826716;3049000;6.51425692751221;14.9303242259704;16.7841446704147
Punjab;1990;19837864;824.675479174572;3049000;6.71498995037263;14.9303242259704;16.8031029927348
Punjab;1991;20217892;1574.56573613115;3049000;7.3617347901498;14.9303242259704;16.8220785129072
Punjab;1992;20582058;940.979760138661;3049000;6.84692163046847;14.9303242259704;16.8399302833705
Rajasthan;1960;19612284;13.4303582387447;41128;2.597517684695;10.6244444337353;16.7916666625785
Rajasthan;1961;20077018;14.474261068053;70775;2.67237197331685;11.1672611099801;16.8150863357836
Rajasthan;1962;20571298;15.0500955263008;73716;2.71138433843725;11.2079751509519;16.8394073612426
Rajasthan;1963;21081710;18.0440770696495;77239;2.89281749074349;11.2546597897989;16.863916397892
Rajasthan;1964;21605064;21.508846259377;79153;3.06846430443417;11.2791379673072;16.888438289621
Rajasthan;1965;22141692;24.9393768100469;90106;3.21644795237141;11.408742034054;16.9129729050889
Rajasthan;1966;22691942;31.8967852112437;91180;3.46250522763545;11.4205908537674;16.9375204414585
Rajasthan;1967;23256170;33.3416895387332;387074;3.50680855206545;12.866371168203;16.9620810311357
Rajasthan;1968;23834742;38.0159348903378;93100;3.63800541104768;11.4414294632652;16.9866548221446
Rajasthan;1969;24428024;65.4739818496985;93100;4.18165284005826;11.4414294632652;17.0112415558038
Rajasthan;1970;25036412;55.8546488210851;540500;4.0227527596713;13.2002499160614;17.0358418031942
Rajasthan;1971;25660292;43.2068349027361;540500;3.76599869807645;13.2002499160614;17.0604552966661
Rajasthan;1972;26377646;61.5445366125544;284000;4.11976108528791;12.5567295171433;17.0880274670034
Rajasthan;1973;27132820;75.2409812175808;583000;4.32069604551713;13.2759424653326;17.1162546232068
Rajasthan;1974;27911610;73.2956644206479;581000;4.294501458721;13.272506035834;17.1445532892662
Rajasthan;1975;28714834;81.6198345426618;581000;4.402072302809;13.272506035834;17.1729244113131
Rajasthan;1976;29543350;93.6454396674717;581000;4.53951573221561;13.272506035834;17.2013692341894
Rajasthan;1977;30398034;105.385104839346;684000;4.65762130581079;13.4357131966047;17.2298884932326
Rajasthan;1978;31279806;123.888236391236;684000;4.81937983974693;13.4357131966047;17.2584832715761
Rajasthan;1979;32189620;141.508349585985;820000;4.95235872301721;13.6170596192404;17.287154598297
Rajasthan;1980;33128470;145.113855242938;810000;4.97751864287759;13.6047895266486;17.3159035915013
Rajasthan;1981;34097380;167.930791163427;810000;5.12355193716496;13.6047895266486;17.3447311064574
Rajasthan;1982;34981396;189.675106162144;1023000;5.2453126409295;13.8382500449338;17.3703269352776
Rajasthan;1983;35865444;210.54249321436;1167000;5.34968750075154;13.9699469112687;17.3952848272235
Rajasthan;1984;36772536;237.598516458044;1180000;5.47058234360554;13.9810249964418;17.4202618201676
Rajasthan;1985;37703296;275.999742834154;1180000;5.62039993395641;13.9810249964418;17.4452580756524
Rajasthan;1986;38658370;345.909566285387;1233000;5.84617737177748;14.0249607821465;17.4702738684138
Rajasthan;1987;39638410;480.362355604072;1233000;6.17454072661107;14.0249607821465;17.4953091556226
Rajasthan;1988;40644100;439.266707837054;1233000;6.08510676353688;14.0249607821465;17.5203642419726
Rajasthan;1989;41676130;412.574296125864;1722000;6.02241630137682;14.3589969639698;17.5454391008106
Rajasthan;1990;42735216;544.925290654902;1722000;6.30064870389958;14.3589969639698;17.5705338689745
Rajasthan;1991;43822090;607.378607455738;1722000;6.40915233212928;14.3589969639698;17.5956485861106
Rajasthan;1992;44930050;744.626369211697;1722000;6.61288257474078;14.3589969639698;17.6206173938879
Tamil Nadu;1960;33244844;17.2538033266151;403166;2.84803260187695;12.9071036667869;17.3194102453727
Tamil Nadu;1961;33623350;20.1675323844888;552466;3.00407400360377;13.2221471720189;17.3307313240503
Tamil Nadu;1962;34248744;22.1555570037838;557266;3.09808834555789;13.230797963263;17.3491604504672
Tamil Nadu;1963;34937216;23.5708534990309;631250;3.16001092753685;13.3554572595717;17.3690631800451
Tamil Nadu;1964;35641700;25.8517410785681;907250;3.25237795182241;13.7181733250753;17.3890268586437
Tamil Nadu;1965;36362624;30.2370918006357;1314150;3.40906937607274;14.0887006267626;17.4090519918863
Tamil Nadu;1966;37100436;31.1317096111755;1394150;3.43822690139;14.1477954685309;17.4291392795302
Tamil Nadu;1967;37855584;34.5629326442302;1470500;3.54278179693962;14.2011130369762;17.4492890566889
Tamil Nadu;1968;38628530;36.6490777671322;1470500;3.60138826477274;14.2011130369762;17.469501680592
Tamil Nadu;1969;39419750;56.0049213909271;1470500;4.0254395688546;14.2011130369762;17.4897775177103
Tamil Nadu;1970;40229750;43.0949732474102;1965500;3.76340636031741;14.4912572238441;17.5101173296387
Tamil Nadu;1971;41059040;50.9510207739879;1965500;3.93086479428625;14.4912572238441;17.5305215888628
Tamil Nadu;1972;41751176;70.0411408770857;2254000;4.24908279622111;14.6282169735819;17.5472381765291
Tamil Nadu;1973;42424640;75.7225046576706;1654000;4.32707540368195;14.3187071545658;17.5632398834858
Tamil Nadu;1974;43110400;85.9305411223278;1654000;4.45353930855106;14.3187071545658;17.5792748252699
Tamil Nadu;1975;43808704;87.4141357845236;1654000;4.47065700624855;14.3187071545658;17.5953430770654
Tamil Nadu;1976;44519816;96.0605946799061;1764000;4.56497918693068;14.3830945155489;17.6114449513891
Tamil Nadu;1977;45243990;107.868470486356;1824000;4.68091261905585;14.4165424496164;17.6275804016096
Tamil Nadu;1978;45981496;115.326826252021;1824000;4.74777006501779;14.4165424496164;17.6437496126552
Tamil Nadu;1979;46732616;126.817210489565;2329000;4.84274676220569;14.6609495488665;17.6599528942781
Tamil Nadu;1980;47497630;174.267642406579;2329000;5.1605922921859;14.6609495488665;17.6761903730232
Tamil Nadu;1981;48276810;209.914449608414;2539000;5.34670006489747;14.7472808606868;17.6924618791027
Tamil Nadu;1982;48987850;243.750236027913;2539000;5.49614407819713;14.7472808606868;17.7070828661443
Tamil Nadu;1983;49693044;286.190960650348;2509000;5.65665928259263;14.7353948253486;17.721375521513
Tamil Nadu;1984;50408710;324.122557391371;2509000;5.78112170782232;14.7353948253486;17.7356745355707
Tamil Nadu;1985;51135016;348.078506516943;2509000;5.85242804777159;14.7353948253486;17.7499800651194
Tamil Nadu;1986;51872120;387.121251261757;2795000;5.95873795471211;14.8433426645713;17.7642920169017
Tamil Nadu;1987;52620190;477.755781573575;2795000;6.16909968471869;14.8433426645713;17.7786104443643
Tamil Nadu;1988;53379390;511.791161345231;2795000;6.23791665383297;14.8433426645713;17.7929352743744
Tamil Nadu;1989;54149896;635.757453716993;3875000;6.45481712852291;15.1700562207696;17.8072666108185
Tamil Nadu;1990;54931884;742.566921607859;3875000;6.61011299672697;15.1700562207696;17.8216045029283
Tamil Nadu;1991;55725530;1213.81348907763;3875000;7.10152232643741;15.1700562207696;17.8359489481825
Tamil Nadu;1992;56270504;1109.63285489677;3875000;7.01178447823852;15.1700562207696;17.8456810481847
Uttar Pradesh;1960;72438180;8.74676862394941;377999;2.16868433204137;12.8426468290956;18.0982440664231
Uttar Pradesh;1961;73565030;9.76822819211791;501924;2.27913509772697;13.1262039927903;18.1136803349167
Uttar Pradesh;1962;74868810;11.2009259930804;725597;2.41599645283703;13.4947500432651;18.1312479398639
Uttar Pradesh;1963;76228940;11.5795916878813;765368;2.44924421140932;13.5481120428949;18.1492517385811
Uttar Pradesh;1964;77614670;13.3647414850827;775972;2.59262000672387;13.5618717160401;18.1672670136782
Uttar Pradesh;1965;79026500;15.2695614762137;930537;2.725861400823;13.7435171178419;18.1852937972208
Uttar Pradesh;1966;80464960;17.2559583699538;930462;2.84815749658706;13.7434365159715;18.2033323681241
Uttar Pradesh;1967;81930570;18.5522937287022;1197096;2.92059343255225;13.9954091818255;18.2213827392523
Uttar Pradesh;1968;83423860;18.0260179761521;1345400;2.89181615736839;14.1122019245736;18.2394449175398
Uttar Pradesh;1969;84945380;25.2126719546137;1345400;3.22734672346981;14.1122019245736;18.257519019671
Uttar Pradesh;1970;86495670;20.8657843797268;1351100;3.03811070642231;14.116429633448;18.2756049128457
Uttar Pradesh;1971;88075340;27.1165572565488;1351100;3.3001445101965;14.116429633448;18.2937031425304
Uttar Pradesh;1972;89990650;40.3519698990951;1564000;3.69764021382404;14.2627572000874;18.3152163340088
Uttar Pradesh;1973;92019220;43.3681137484104;1558000;3.76972446481962;14.2589135054128;18.3375080262375
Uttar Pradesh;1974;94103660;49.859909805846;1841000;3.90921726914564;14.4258194602152;18.359907498592
Uttar Pradesh;1975;96245940;56.0844436658835;1841000;4.02685847756655;14.4258194602152;18.3824173484243
Uttar Pradesh;1976;98448040;62.8107984679025;2499000;4.14012700881826;14.7314012098171;18.4050394542682
Uttar Pradesh;1977;100712112;71.4124632794911;2868000;4.26847240984763;14.8691254807016;18.4277766285096
Uttar Pradesh;1978;103040300;83.450843990167;2868000;4.42425776377949;14.8691254807016;18.4506307318068
Uttar Pradesh;1979;105434912;96.2774076199732;3340000;4.56723368712626;15.0214813649529;18.4736043726225
Uttar Pradesh;1980;107898300;111.106477117804;3612000;4.71048899483644;15.099772193519;18.4966996747752
Uttar Pradesh;1981;110432960;120.253047640849;3751000;4.78959825287136;15.137533029064;18.5199191979745
Uttar Pradesh;1982;112969528;146.138523301611;3752000;4.98455496162891;15.1377995891083;18.542628676594
Uttar Pradesh;1983;115553272;167.375615291967;3916000;5.12024048013284;15.1805812826325;18.5652422110298
Uttar Pradesh;1984;118198824;191.643192659853;4148000;5.25563527154977;15.2381368483316;18.5878787136482
Uttar Pradesh;1985;120907720;213.893703396276;4148000;5.36547917851752;15.2381368483316;18.6105381679716
Uttar Pradesh;1986;123681576;236.107114288388;4566000;5.46428557615926;15.3341481060719;18.6332208852836
Uttar Pradesh;1987;126522032;259.27974346792;4566000;5.55790756943108;15.3341481060719;18.6559270169746
Uttar Pradesh;1988;129430776;317.11545946383;4566000;5.75926593300125;15.3341481060719;18.6786567479195
Uttar Pradesh;1989;132409544;367.947796874823;5527000;5.90794107178796;15.5251557308154;18.7014102834614
Uttar Pradesh;1990;135460112;454.42971433539;5527000;6.11904325773239;15.5251557308154;18.724187778563
Uttar Pradesh;1991;138584288;443.955089627476;5527000;6.0957234078286;15.5251557308154;18.7469892761007
Uttar Pradesh;1992;141762300;526.15116995139;5527000;6.26558856679243;15.5251557308154;18.7696622692944
West Bengal;1960;33789004;15.6974144606334;604502;2.75349601475627;13.3121602575509;17.3356459820797
West Bengal;1961;34761490;17.0360936772273;753656;2.83533425082651;13.5326913094622;17.3640207228053
West Bengal;1962;35625880;17.8016655307883;526910;2.87929202206613;13.1747850349507;17.3885828980024
West Bengal;1963;36483944;17.9256935598849;635757;2.88623507805988;13.3625716938411;17.4123828313616
West Bengal;1964;37362690;20.5204710902775;1018958;3.02142297765491;13.8342910944761;17.4361831708742
West Bengal;1965;38262624;24.7709095957454;1067190;3.20966996449622;13.8805395837848;17.4599841030015
West Bengal;1966;39184250;27.5697506013258;1227092;3.31671917897831;14.0201577005073;17.4837854383089
West Bengal;1967;40128090;29.7148456355635;1208880;3.39164677397301;14.0052048690876;17.5075871457952
West Bengal;1968;41094690;33.5663804739736;1209300;3.51352498492196;14.0055522377734;17.5313894740395
West Bengal;1969;42084590;39.0475468574127;1209300;3.66478005375959;14.0055522377734;17.5551921983919
West Bengal;1970;43098350;38.8483549834274;1212100;3.65966573314826;14.0078649504586;17.5789952712785
West Bengal;1971;44136560;43.0957917880324;1212100;3.76342535401406;14.0078649504586;17.602799021909
West Bengal;1972;45085716;62.210390536994;1224000;4.13052203622775;14.0176347420544;17.6240760359035
West Bengal;1973;46032660;52.7560214856148;1333000;3.96567791722746;14.1029425991608;17.6448617025226
West Bengal;1974;47000210;63.1167392656331;1279000;4.14498601591352;14.061589080561;17.6656626277495
West Bengal;1975;47988836;75.8551426419261;1279000;4.32882550365345;14.061589080561;17.6864789584871
West Bengal;1976;48999010;81.6689969858575;1385000;4.40267445599022;14.1412106976036;17.7073106517892
West Bengal;1977;50031230;94.5109684491067;1389000;4.54871589600881;14.1440946217365;17.728157968411
West Bengal;1978;51085990;130.235315005151;1389000;4.86934292959518;14.1440946217365;17.7490208492855
West Bengal;1979;52163800;132.342735766949;1611000;4.88539504063071;14.2923656621591;17.7698993256898
West Bengal;1980;53265184;147.103593972378;1726000;4.99113705948009;14.3613171506255;17.7907934674475
West Bengal;1981;54390680;170.227693421005;1726000;5.137136913955;14.3613171506255;17.8117033736192
West Bengal;1982;55593936;203.572562302478;1996000;5.31602251283709;14.5066557358535;17.8335846885246
West Bengal;1983;56835010;213.459978277474;2124000;5.36344935972189;14.568811661344;17.8556630670509
West Bengal;1984;58104096;264.673251262699;2394000;5.57849605109587;14.6884761651001;17.8777467184766
West Bengal;1985;59401816;261.818594906257;2394000;5.56765187809733;14.6884761651001;17.8998353562561
West Bengal;1986;60728844;305.144948914226;2619000;5.72078690605726;14.7783031234899;17.9219293326193
West Bengal;1987;62085840;327.583552062757;2619000;5.79174314333984;14.7783031234899;17.9440285015797
West Bengal;1988;63473484;362.942106659846;2619000;5.89424333576009;14.7783031234899;17.9661328018511
West Bengal;1989;64892480;406.78519298384;2619000;6.0082852647505;14.7783031234899;17.9882423043907
West Bengal;1990;66343544;520.980609658115;2619000;6.25571282351397;14.7783031234899;18.0103570118229
West Bengal;1991;67827410;501.466884847881;2619000;6.21753757301415;14.7783031234899;18.0324769484987
West Bengal;1992;69015120;510.738806221014;2619000;6.23585831710125;14.7783031234899;18.0498361689907
